,Age,Income,Email,Contacts,Tenure,MonthlyCharge,Bandwidth_GB_Year,Gender_Female,Gender_Male,Gender_Nonbinary,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Churn
10,0.07042253521126762,0.1797596356880612,0.33333333333333337,0.0,0.2572852756304484,0.4518914906326298,0.36742634507874855,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
11,0.5352112676056339,0.14548810957754843,0.7777777777777778,0.3333333333333333,0.1341108423959492,0.33296561950042447,0.14636763895762311,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
12,0.9154929577464789,0.6737129297797487,0.33333333333333337,0.0,0.16917462858423604,0.2733840888486321,0.1486235519746458,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
13,0.15492957746478875,0.9279528847978553,0.611111111111111,0.3333333333333333,0.22365042154653292,0.4995331488620275,0.2560425830772109,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
14,0.16901408450704225,0.5167366166698053,0.38888888888888895,1.0,0.1276065443689178,0.3805601280177011,0.20372580152688888,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
15,0.295774647887324,0.7172973864138866,0.5555555555555556,0.3333333333333333,0.18126663537558718,0.4647025194060912,0.24052456768232058,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
16,0.6338028169014085,0.25316570020657936,0.5555555555555556,0.3333333333333333,0.2081985089736307,0.5470861789544534,0.27341713431225023,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
17,0.5915492957746479,0.3541025561620755,0.7222222222222222,1.0,0.018353378974622046,0.5838000326184659,0.10374733938116551,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
18,0.6056338028169014,0.31463933750351625,0.4444444444444444,0.3333333333333333,0.22690027031705257,0.3449963895262572,0.23953680558100107,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
19,0.07042253521126762,0.1548078320177903,0.38888888888888895,0.3333333333333333,0.16628256277697226,0.33288271498642763,0.2568116744414448,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
20,0.2816901408450705,0.31756689613372574,0.611111111111111,0.0,0.27399885588788064,0.49956617744946885,0.3105333745871254,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
21,0.16901408450704225,0.3668103938640532,0.8333333333333334,0.3333333333333333,0.019940171340949317,0.2260755235905354,0.06262587139573725,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
22,0.47887323943661975,0.219066478552138,0.7222222222222222,0.3333333333333333,0.07960729034653138,0.21403135086651448,0.07961142271689281,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
23,0.7042253521126761,0.641601233153318,0.33333333333333337,0.0,0.10624735479273863,0.3329000714092144,0.11278309679727797,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
24,0.8028169014084506,0.2277851163718099,0.6666666666666666,0.3333333333333333,0.06718586920857958,0.3926751157079391,0.10212891230045412,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
25,0.8309859154929579,0.09872665308984098,0.5,0.3333333333333333,0.04447102886278037,0.059359541623725476,0.08835428247089785,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
26,0.4084507042253521,0.06802880710576785,0.6666666666666666,0.0,0.13247227190696859,0.6787994136060244,0.19289564792436836,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
27,0.7323943661971831,0.35199956855158254,0.5,0.0,0.005523488258774528,0.2854804069656749,0.03763048528824814,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28,0.02816901408450706,0.08193840976813449,0.5555555555555556,0.6666666666666666,0.006058210451377796,0.5716649622910068,0.1576230096243268,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
29,0.7183098591549296,0.2675863137381957,0.8333333333333334,0.3333333333333333,0.06233333224683948,0.8453281907572111,0.22697579175268368,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
30,0.3802816901408451,0.3479633912460119,0.611111111111111,0.0,0.142010671925795,0.7142694093348124,0.23416361984206938,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
31,0.3098591549295775,0.1733977120782028,0.5555555555555556,0.6666666666666666,0.03642198990861405,0.32120059115176713,0.048114748934151345,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
32,0.9014084507042254,0.41731346870216096,0.33333333333333337,0.0,0.052495500506246,0.7142694093348124,0.12258007258579454,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
33,0.7887323943661971,0.20693862201552873,0.2777777777777778,0.3333333333333333,0.28027111268607746,0.4518914906326298,0.3605717911227879,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
34,0.7183098591549296,0.08783338911060096,0.6666666666666666,0.3333333333333333,0.03480429159485818,0.8929698489866088,0.1322640077450678,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
35,0.47887323943661975,0.06415628264819741,0.4444444444444444,0.0,0.06307592446163186,0.3925387526505122,0.15056161134633675,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
36,0.11267605633802819,0.07896524826921347,0.7222222222222222,0.3333333333333333,0.03257414605865072,0.7137366128300534,0.10595957280940232,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
37,0.09859154929577468,0.29011623314159374,0.33333333333333337,0.6666666666666666,0.08678010104541067,0.28557414972833095,0.16926218377015,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
38,0.676056338028169,0.20253471093885875,0.5,0.3333333333333333,0.12461163466420132,0.4995006293582589,0.1368587721797395,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
39,0.7605633802816901,0.40418234905389816,0.38888888888888895,0.3333333333333333,0.2118587338272167,0.32112704997111585,0.19627413697792317,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
40,0.04225352112676056,0.3061432158091886,0.5,0.3333333333333333,0.1152061009569424,0.43999577051381566,0.16486540391264715,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
41,0.5211267605633803,0.42480681242173635,0.7222222222222222,0.6666666666666666,0.028205808832067913,0.13085414881711865,0.10528913114667096,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
42,0.323943661971831,0.09423509394635664,0.4444444444444444,0.3333333333333333,0.041183597855559494,0.8333883183348164,0.1385134172389106,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
43,0.1971830985915493,0.19196826751871798,0.5555555555555556,0.0,0.2473180163158606,0.5351463065320589,0.2657542670333497,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
44,0.05633802816901412,0.11958026278733952,0.16666666666666666,0.0,0.1098344075666015,0.7738723357742342,0.17951518744257766,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
45,0.3661971830985916,0.43751028389160324,0.11111111111111113,0.3333333333333333,0.13207374655074575,0.785968653891277,0.22205876329057495,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
46,0.352112676056338,0.29924424564971674,0.4444444444444444,0.3333333333333333,0.11869018277526196,0.547276109984511,0.15112975746022925,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
47,0.9577464788732394,0.211725791244136,0.4444444444444444,0.6666666666666666,0.09521301363257424,0.1188687253004913,0.08345914315725403,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
48,0.9295774647887324,0.6151710556328317,0.611111111111111,0.0,0.14886296954169848,0.05951598731837365,0.10601378888214039,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
49,0.619718309859155,0.034878917510798135,0.5555555555555556,1.0,0.03300822542641534,0.49957201050164446,0.12434976639166082,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
50,0.7042253521126761,0.3514993115503091,0.5,0.3333333333333333,0.08927743132337454,0.5123054254250727,0.15402891245625105,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
51,0.5774647887323944,0.3076000819234514,0.2777777777777778,0.0,0.06318784179409834,0.33296561950042447,0.08165467639847135,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
52,0.1830985915492958,0.35406043010782245,0.16666666666666666,0.0,0.007782119596352189,0.4280385416686343,0.042459699427291796,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
53,0.46478873239436624,0.11332781840484886,0.4444444444444444,0.6666666666666666,0.15605065826269948,0.38072997641053763,0.16294309015337144,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
54,0.5633802816901409,0.5013990135387965,0.4444444444444444,0.3333333333333333,0.18290960634780115,0.2378097928182178,0.2406122101763962,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
55,0.7746478873239436,0.6653344537839587,0.4444444444444444,0.0,0.12060875738000638,0.16638969263711678,0.16689192494320715,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
56,0.2112676056338028,0.12404610967506098,0.4444444444444444,0.0,0.08074322086008333,0.2975366454485192,0.11460496571758985,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
57,0.5633802816901409,0.1149776881496337,0.6666666666666666,0.6666666666666666,0.20733316295295504,0.6668943301538649,0.2446438885567794,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
58,0.43661971830985913,0.23334106587649725,0.33333333333333337,0.3333333333333333,0.08779481878842017,0.21409689895772455,0.0744210848118993,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
59,0.11267605633802819,0.44447078558137554,0.5,0.3333333333333333,0.026349063404109217,0.4043448026760522,0.13300306173420562,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
60,0.09859154929577468,0.6588387132455231,0.38888888888888895,1.0,0.018938515341487536,0.5471360548810089,0.07842497335864484,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
61,0.3380281690140845,0.8063620529796988,0.611111111111111,1.0,0.098032773428399,0.3448288201154699,0.1800446226298011,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
62,0.8873239436619719,0.5628960991192906,0.6666666666666666,0.0,0.1584579855527264,0.05958153540958372,0.13428247320300293,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
63,0.352112676056338,0.27923687642018774,0.5555555555555556,0.0,0.12161698370953276,0.22604203825512592,0.13252043845230788,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
64,0.6338028169014085,0.3661613615464159,0.611111111111111,0.3333333333333333,0.0974136500575218,0.4994943966516111,0.202061784976889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
65,0.7323943661971831,0.0858373741868196,0.4444444444444444,0.0,0.04888792533663098,0.880991224353798,0.1216423076657657,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
66,0.8450704225352114,0.1780178325005015,0.888888888888889,0.3333333333333333,0.13788952733422113,0.6072392583214211,0.16670606163472848,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
67,0.4225352112676056,0.4227800721608798,0.7777777777777778,0.0,0.15833524709916755,0.3448613396192385,0.23605765478186966,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
68,0.6338028169014085,0.15119663463765892,0.8333333333333334,0.6666666666666666,0.01695234795933029,0.5716649622910068,0.13775087119699303,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
69,0.5915492957746479,0.3431223718213729,0.5,0.0,0.3228363258665828,0.6312486529800648,0.3600045912534633,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
70,0.9718309859154929,0.6278335330345484,0.7777777777777778,0.0,0.038464183514274414,0.8332840180331903,0.15886116871375197,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
71,0.5070422535211268,0.3813065270399542,0.33333333333333337,0.0,0.0983077789822573,0.26154551931932346,0.09526277589404702,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
72,0.23943661971830987,0.05963998152275255,0.33333333333333337,0.0,0.11535018314152619,0.833366922547187,0.2031004502383407,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
73,0.7323943661971831,0.009386186195704388,0.7222222222222222,0.0,0.01941393930770876,0.6422420056366601,0.07042796266354737,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
74,0.6901408450704226,0.6531239622618474,0.5555555555555556,0.0,0.06245700530483909,0.9048441733177933,0.2131221997058578,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
75,0.3943661971830986,0.09255522656984844,0.4444444444444444,0.0,0.0012972274989687185,0.5718214079856551,0.08746811488069961,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
76,0.45070422535211274,0.601943070316632,0.38888888888888895,0.6666666666666666,0.2695749272606939,0.33285019548265904,0.3241996253448597,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
77,0.08450704225352113,0.15112103413722403,0.8333333333333334,0.3333333333333333,0.33308176718729404,0.7618937111414233,0.357679192586411,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
78,0.02816901408450706,0.6373008988050514,0.7777777777777778,0.0,0.12221971845998698,0.2260755235905354,0.13907996014863716,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
79,0.15492957746478875,0.29981128983105354,0.5555555555555556,0.6666666666666666,0.12433808815863744,0.5120834316392144,0.23071115322542327,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
80,0.1830985915492958,0.3622332080575094,0.16666666666666666,0.3333333333333333,0.09622638359642974,0.428267334338309,0.11249164598837808,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
81,0.7605633802816901,0.6024333011552808,0.5555555555555556,1.0,0.2598943430271254,0.5351463065320589,0.2501214631911225,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
82,0.7464788732394366,0.3636520717811793,0.38888888888888895,0.3333333333333333,0.18799423845461252,0.19043567946891105,0.24708197699866843,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
83,0.1971830985915493,0.5760796135528815,0.4444444444444444,0.0,0.017705864155788766,0.547276109984511,0.06800008039814734,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
84,0.2112676056338028,0.08118992438575404,0.6666666666666666,0.3333333333333333,0.019125188845949923,0.28536271348144304,0.05812868866415339,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
85,0.6901408450704226,0.15612085504085135,0.5,1.0,0.05141365682324892,0.1665461383317649,0.06259043163097058,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
86,0.676056338028169,0.22217944033475093,0.5555555555555556,0.3333333333333333,0.038331701630544716,0.6073783475932825,0.08878440679910451,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
87,0.6056338028169014,0.1574023441653353,0.5555555555555556,0.0,0.04438085660490292,0.26154551931932346,0.03400394185514026,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
88,0.8028169014084506,0.47005100325098326,0.5555555555555556,0.0,0.016741913056692016,0.5352118546232688,0.03630225828016197,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
89,0.6338028169014085,0.33399945325071234,0.33333333333333337,0.3333333333333333,0.1810536232824708,0.678695113304398,0.283088109619108,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
90,0.7042253521126761,0.9311538989280336,0.0,0.3333333333333333,0.03201567838358406,0.3924704783448676,0.04119059806910463,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
91,0.1971830985915493,0.12526655240614562,0.22222222222222218,0.3333333333333333,0.26409805565901173,0.3806256761089112,0.3321035556738244,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
92,0.8169014084507044,0.6531457934224008,0.22222222222222218,0.3333333333333333,0.24484542108330543,0.49957201050164446,0.2967184891833807,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
93,0.15492957746478875,0.19342578048218242,0.5555555555555556,0.0,0.0517239742585486,0.7858295646194157,0.14327273270437904,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
94,0.9154929577464789,0.4375745645310105,0.7777777777777778,0.0,0.08163549267469572,0.21409689895772455,0.05338787174453807,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
95,0.07042253521126762,0.5212648036493291,0.611111111111111,0.3333333333333333,0.168679270483898,0.5114903777072088,0.2571904708346641,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
96,0.8732394366197184,0.8325158641788092,0.6666666666666666,0.3333333333333333,0.2719950209239971,0.3926216571645089,0.27141959018320766,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
97,0.02816901408450706,0.32231177759577956,0.4444444444444444,0.3333333333333333,0.08448785701884355,0.4876200723204266,0.13020199047777395,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
98,0.7183098591549296,0.46677212464816453,0.5,0.3333333333333333,0.18961701971171951,0.6788515589990464,0.2356871498441824,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
99,0.1971830985915493,0.3486329610257993,0.38888888888888895,0.3333333333333333,0.14274086073006406,0.4876200723204266,0.1773683282909794,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
100,0.49295774647887325,0.18549290273013216,0.888888888888889,0.3333333333333333,0.021719134850951054,0.6669598782450749,0.09322855432890628,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
101,0.09859154929577468,0.39465741370445445,0.33333333333333337,0.3333333333333333,0.22853415045964665,0.4280060221648657,0.24716662340857817,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
102,0.7183098591549296,0.027953345677911308,0.7222222222222222,0.0,0.3069321532526052,0.5946502233338178,0.30545900037464596,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
103,0.7464788732394366,0.42261569160752777,0.38888888888888895,0.6666666666666666,0.03976717393780457,0.5946502233338178,0.095786329643686,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
104,0.49295774647887325,0.2441997234234526,0.8333333333333334,0.3333333333333333,0.13761721554991377,0.7857466601054187,0.27372947055357605,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
105,0.5352112676056339,0.09545343441753616,0.4444444444444444,0.0,0.17023407362024875,0.44006931169446695,0.18295018758676151,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
106,0.3380281690140845,0.24499930989275806,0.33333333333333337,0.6666666666666666,0.19386786834588995,0.4399904798498522,0.25813271495977724,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
107,0.2112676056338028,0.25120922394024475,0.611111111111111,0.0,0.11933730496896124,0.5471360548810089,0.16686833636691334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
108,0.4084507042253521,0.44885286549749215,0.7222222222222222,0.3333333333333333,0.05911612515191559,0.2733840888486321,0.07845117745087654,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
109,0.4225352112676056,0.07030919310979465,0.8333333333333334,1.0,0.07855451090950302,0.5352118546232688,0.10468303735580198,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
110,0.6338028169014085,0.20240711993384672,0.38888888888888895,0.3333333333333333,0.030624543237185546,0.38049185371205674,0.031637768285980826,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
111,0.3098591549295775,0.5232657507982726,0.33333333333333337,0.0,0.23774643879714608,0.15451536830593215,0.20718047247787008,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
112,0.6901408450704226,0.09847341162742167,0.611111111111111,0.6666666666666666,0.17072969609043057,0.45190884705541656,0.18218137636917647,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
113,0.5352112676056339,0.28421252133490593,0.5555555555555556,1.0,0.3147355758188567,0.39239286449483435,0.2996149498026112,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
114,0.08450704225352113,0.20969015680675776,0.38888888888888895,0.3333333333333333,0.07481018454374833,0.27359552509552,0.17102754801093611,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
115,0.8591549295774649,0.41146570935140997,0.5,1.0,0.16313919350334882,0.928505392806607,0.22074054551388458,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
116,0.6056338028169014,0.5164568543901211,0.7222222222222222,0.3333333333333333,0.08619607659529088,0.22582004446926773,0.16209531670423816,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
117,0.2816901408450705,0.08624367634156323,0.4444444444444444,0.6666666666666666,0.11753158637160278,0.6192700283472539,0.17816347015226144,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
118,0.14084507042253525,0.16837339176106556,0.5555555555555556,0.3333333333333333,0.30110120930222983,0.3210441454571189,0.3495974529509435,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
119,0.3661971830985916,0.20846421585745964,0.2777777777777778,0.6666666666666666,0.053511373222933124,0.7739900292584659,0.15717642573810905,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
120,0.6619718309859155,0.2921295512815174,0.611111111111111,0.6666666666666666,0.12741674076494228,0.1665461383317649,0.11786818676186334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
121,0.23943661971830987,0.43811872642184124,0.6666666666666666,0.6666666666666666,0.10079425646263554,0.5123054254250727,0.17025298464872815,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
122,0.1830985915492958,0.29718281810042546,0.33333333333333337,1.0,0.09848772312629248,0.33310470877228593,0.13875414117159912,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
123,0.22535211267605637,0.6010132245893579,0.4444444444444444,0.0,0.087758572302538,0.2140139944437276,0.15911094372489404,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
124,0.7042253521126761,0.7655452215106793,0.5555555555555556,0.0,0.05109102447160432,0.6669598782450749,0.12611434844929575,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
125,0.619718309859155,0.2743645656654223,0.33333333333333337,0.0,0.12750603382759393,0.4401416586694935,0.1964237308620514,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
126,0.47887323943661975,0.2902100262758231,0.611111111111111,0.0,0.044659560406956185,0.19043567946891105,0.11933181879745697,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
